Id,Class
3294,0.30286247
3295,0.057734072
3296,0.05157569
3297,0.11109418
3298,0.2638396
3299,0.2146531
3300,0.65812325
3301,0.23687729
3302,0.066449225
3303,0.08809903
3304,0.55131
3305,0.12536496
3306,0.10427946
3307,0.28549618
3308,0.28022987
3309,0.05157569
3310,0.19963497
3311,0.25906476
3312,0.14671466
3313,0.14055628
3314,0.079286754
3315,0.10427946
3316,0.07840663
3317,0.080453455
3318,0.044760972
3319,0.044760972
3320,0.16021419
3321,0.044760972
3322,0.074511886
3323,0.077876955
3324,0.23972034
3325,0.2146531
3326,0.044760972
3327,0.07519701
3328,0.07852039
3329,0.16460216
3330,0.31562108
3331,0.30286247
3332,0.07170567
3333,0.28022987
3334,0.07326394
3335,0.20970383
3336,0.11725256
3337,0.077876955
3338,0.087484986
3339,0.20049557
3340,0.057734072
3341,0.10427946
3342,0.10427946
3343,0.12536496
3344,0.6088993
3345,0.066449225
3346,0.2146531
3347,0.14671466
3348,0.14671466
3349,0.16151953
3350,0.044760972
3351,0.08809903
3352,0.044760972
3353,0.11725256
3354,0.087484986
3355,0.2845871
3356,0.14186162
3357,0.11725256
3358,0.07840663
3359,0.05157569
3360,0.044760972
3361,0.10427946
3362,0.14671466
3363,0.85088575
3364,0.076838106
3365,0.044760972
3366,0.05157569
3367,0.2638396
3368,0.12536496
3369,0.057734072
3370,0.31562108
3371,0.057734072
3372,0.05157569
3373,0.2146531
3374,0.066449225
3375,0.10905433
3376,0.07326394
3377,0.044760972
3378,0.17528954
3379,0.09964481
3380,0.31562108
3381,0.2638396
3382,0.13007823
3383,0.24726874
3384,0.20049557
3385,0.16151953
3386,0.087484986
3387,0.19963497
3388,0.31562108
3389,0.09760496
3390,0.17931905
3391,0.11725256
3392,0.16637257
3393,0.16045901
3394,0.20049557
3395,0.14502284
3396,0.22081149
3397,0.31562108
3398,0.064903855
3399,0.26139098
3400,0.24136096
3401,0.10580319
3402,0.28022987
3403,0.13374159
3404,0.23614764
3405,0.10427946
3406,0.11725256
3407,0.15339947
3408,0.079422325
3409,0.36863682
3410,0.21859977
3411,0.044760972
3412,0.14502284
3413,0.69448227
3414,0.27182847
3415,0.22512037
3416,0.16637257
3417,0.10427946
3418,0.23903474
3419,0.48777708
3420,0.044760972
3421,0.2727337
3422,0.16637257
3423,0.11239952
3424,0.07935125
3425,0.044760972
3426,0.22652125
3427,0.20049557
3428,0.25906476
3429,0.07326394
3430,0.10427946
3431,0.13374159
3432,0.074511886
3433,0.080453455
3434,0.17931905
3435,0.17931905
3436,0.057734072
3437,0.24165216
3438,0.31562108
3439,0.22081149
3440,0.14671466
3441,0.35212153
3442,0.07935125
3443,0.044760972
3444,0.15339947
3445,0.044760972
3446,0.2996249
3447,0.044760972
3448,0.2515465
3449,0.10580319
3450,0.14671466
3451,0.10905433
3452,0.2665243
3453,0.08809903
3454,0.11725256
3455,0.19564253
3456,0.48777708
3457,0.25254416
3458,0.10427946
3459,0.21014446
3460,0.09232435
3461,0.5070998
3462,0.16637257
3463,0.44477186
3464,0.047087193
3465,0.21927115
3466,0.074511886
3467,0.23786435
3468,0.36488402
3469,0.074511886
3470,0.31530982
3471,0.087484986
3472,0.074511886
3473,0.05157569
3474,0.07326394
3475,0.1581186
3476,0.07935125
3477,0.15339947
3478,0.044760972
3479,0.11109418
3480,0.25906476
3481,0.14055628
3482,0.15339947
3483,0.31329486
3484,0.14055628
3485,0.057734072
3486,0.044760972
3487,0.2515465
3488,0.087484986
3489,0.31562108
3490,0.057734072
3491,0.16637257
3492,0.11725256
3493,0.16637257
3494,0.16637257
3495,0.044760972
3496,0.17931905
3497,0.05157569
3498,0.10427946
3499,0.16637257
3500,0.15339947
3501,0.14671466
3502,0.26557386
3503,0.28022987
3504,0.14055628
3505,0.28022987
3506,0.079422325
3507,0.16637257
3508,0.13007823
3509,0.25906476
3510,0.22081149
3511,0.044760972
3512,0.057734072
3513,0.17931905
3514,0.52928936
3515,0.27182847
3516,0.24136096
3517,0.16637257
3518,0.08325967
3519,0.074511886
3520,0.08467877
3521,0.044760972
3522,0.10580319
3523,0.16637257
3524,0.044760972
3525,0.10427946
3526,0.10660568
3527,0.21927115
3528,0.10905433
3529,0.14055628
3530,0.044760972
3531,0.11725256
3532,0.30286247
3533,0.07935125
3534,0.15339947
3535,0.074511886
3536,0.066449225
3537,0.2845871
3538,0.21595845
3539,0.2845871
3540,0.10427946
3541,0.11109418
3542,0.28022987
3543,0.079286754
3544,0.044760972
3545,0.079286754
3546,0.22512037
3547,0.15339947
3548,0.10427946
3549,0.086165965
3550,0.14671466
3551,0.14671466
3552,0.14055628
3553,0.16637257
3554,0.066449225
3555,0.044760972
3556,0.07852039
3557,0.16637257
3558,0.079286754
3559,0.20049557
3560,0.31329486
3561,0.07935125
3562,0.19564253
3563,0.20049557
3564,0.077876955
3565,0.080453455
3566,0.20049557
3567,0.14064425
3568,0.14186162
3569,0.20049557
3570,0.14671466
3571,0.11725256
3572,0.257319
3573,0.24726874
3574,0.24726874
3575,0.079422325
3576,0.19963497
3577,0.22512037
3578,0.14055628
3579,0.25254416
3580,0.48777708
3581,0.28022987
3582,0.087484986
3583,0.31053495
3584,0.35212153
3585,0.28772712
3586,0.074511886
3587,0.14055628
3588,0.10427946
3589,0.16637257
3590,0.14186162
3591,0.14502284
3592,0.11725256
3593,0.32281455
3594,0.081326604
3595,0.24726874
3596,0.05157569
3597,0.11725256
3598,0.10427946
3599,0.11725256
3600,0.10660568
3601,0.31329486
3602,0.19564253
3603,0.30286247
3604,0.17931905
3605,0.27182847
3606,0.2900044
3607,0.257319
3608,0.09232435
3609,0.14671466
3610,0.30047107
3611,0.074511886
3612,0.16649523
3613,0.088067144
3614,0.21014446
3615,0.15339947
3616,0.044760972
3617,0.077876955
3618,0.07935125
3619,0.044760972
3620,0.19564253
3621,0.11239952
3622,0.14671466
3623,0.1581186
3624,0.11239952
3625,0.057734072
3626,0.24726874
3627,0.16045901
3628,0.057734072
3629,0.26557386
3630,0.074511886
3631,0.2510644
3632,0.15339947
3633,0.08467877
3634,0.074511886
3635,0.07170567
3636,0.074511886
3637,0.10427946
3638,0.080453455
3639,0.18864995
3640,0.10427946
3641,0.088067144
3642,0.044760972
3643,0.42967653
3644,0.25906476
3645,0.088067144
3646,0.087484986
3647,0.49170405
3648,0.13226762
3649,0.074511886
3650,0.07852039
3651,0.14055628
3652,0.07935125
3653,0.04953584
3654,0.14671466
3655,0.14055628
3656,0.14186162
3657,0.19854656
3658,0.19963497
3659,0.07326394
3660,0.19564253
3661,0.044760972
3662,0.074511886
3663,0.30047107
3664,0.14671466
3665,0.22512037
3666,0.05157569
3667,0.14671466
3668,0.20049557
3669,0.13374159
3670,0.19433719
3671,0.07935125
3672,0.10427946
3673,0.07935125
3674,0.044760972
3675,0.066449225
3676,0.37413198
3677,0.6088993
3678,0.09283009
3679,0.0687986
3680,0.65812325
3681,0.07034397
3682,0.14064425
3683,0.2029329
3684,0.081326604
3685,0.044760972
3686,0.07852039
3687,0.044760972
3688,0.044760972
3689,0.10427946
3690,0.05350876
3691,0.15339947
3692,0.044760972
3693,0.2845871
3694,0.064903855
3695,0.18164527
3696,0.08809903
3697,0.05157569
3698,0.275455
3699,0.16637257
3700,0.13606781
3701,0.11725256
3702,0.10427946
3703,0.20049557
3704,0.21014446
3705,0.2638396
3706,0.10427946
3707,0.22557119
3708,0.08075106
3709,0.10427946
3710,0.31655994
3711,0.16151953
3712,0.11725256
3713,0.09232435
3714,0.079422325
3715,0.24726874
3716,0.10580319
3717,0.044760972
3718,0.10427946
3719,0.14055628
3720,0.20049557
3721,0.14671466
3722,0.074511886
3723,0.08075106
3724,0.087484986
3725,0.24677163
3726,0.07935125
3727,0.16637257
3728,0.08050382
3729,0.30286247
3730,0.6946002
3731,0.044760972
3732,0.14671466
3733,0.057734072
3734,0.14186162
3735,0.044760972
3736,0.35212153
3737,0.06036094
3738,0.18864995
3739,0.15339947
3740,0.14671466
3741,0.13374159
3742,0.11239952
3743,0.11239952
3744,0.2845871
3745,0.14502284
3746,0.14671466
3747,0.25906476
3748,0.08467877
3749,0.22602639
3750,0.2638396
3751,0.16637257
3752,0.044760972
3753,0.14186162
3754,0.15339947
3755,0.14671466
3756,0.2531152
3757,0.5001167
3758,0.11725256
3759,0.22081149
3760,0.057734072
3761,0.11725256
3762,0.044760972
3763,0.044760972
3764,0.07840663
3765,0.044760972
3766,0.11109418
3767,0.10580319
3768,0.19342482
3769,0.11725256
3770,0.27182847
3771,0.2638396
3772,0.09283009
3773,0.11725256
3774,0.10427946
3775,0.27182847
3776,0.044760972
3777,0.044760972
3778,0.11725256
3779,0.16637257
3780,0.074511886
3781,0.07648054
3782,0.24165216
3783,0.14671466
3784,0.044760972
3785,0.066449225
3786,0.16151953
3787,0.14186162
3788,0.044760972
3789,0.13851646
3790,0.52928936
3791,0.07034397
3792,0.28022987
3793,0.066449225
3794,0.22557119
3795,0.24165216
3796,0.044760972
3797,0.08324599
3798,0.087484986
3799,0.066449225
3800,0.2845871
3801,0.081326604
3802,0.23129773
3803,0.05350876
3804,0.68822765
3805,0.11109418
3806,0.21972308
3807,0.10427946
3808,0.19564253
3809,0.13374159
3810,0.11725256
3811,0.16637257
3812,0.2146531
3813,0.24677163
3814,0.11725256
3815,0.14186162
3816,0.074511886
3817,0.31053495
3818,0.14055628
3819,0.05350876
3820,0.24136096
3821,0.16021419
3822,0.20049557
3823,0.16637257
3824,0.14502284
3825,0.14055628
3826,0.18409392
3827,0.21305329
3828,0.05157569
3829,0.044760972
3830,0.31562108
3831,0.12155709
3832,0.074511886
3833,0.10905433
3834,0.23687729
3835,0.15817434
3836,0.32281455
3837,0.31053495
3838,0.10427946
3839,0.24151063
3840,0.057734072
3841,0.10427946
3842,0.28022987
3843,0.2845871
3844,0.057734072
3845,0.07170567
3846,0.20049557
3847,0.044760972
3848,0.101040244
3849,0.11725256
3850,0.17843452
3851,0.10905433
3852,0.16637257
3853,0.13851646
3854,0.07326394
3855,0.28549618
3856,0.14055628
3857,0.07852039
3858,0.11725256
3859,0.20049557
3860,0.12536496
3861,0.25294143
3862,0.14502284
3863,0.15339947
3864,0.11239952
3865,0.16569057
3866,0.29377875
3867,0.16021419
3868,0.2638396
3869,0.09232435
3870,0.07170567
3871,0.05157569
3872,0.057734072
3873,0.10580319
3874,0.10905433
3875,0.20049557
3876,0.14055628
3877,0.11109418
3878,0.23451012
3879,0.07519701
3880,0.081326604
3881,0.17931905
3882,0.16637257
3883,0.044760972
3884,0.14763519
3885,0.09232435
3886,0.07170567
3887,0.08325967
3888,0.07170567
3889,0.044760972
3890,0.14271864
3891,0.07935125
3892,0.12536496
3893,0.11725256
3894,0.057734072
3895,0.14502284
3896,0.11725256
3897,0.17245516
3898,0.16637257
3899,0.41454506
3900,0.10427946
3901,0.10427946
3902,0.074511886
3903,0.25906476
3904,0.14055628
3905,0.41454506
3906,0.07935125
3907,0.07652575
3908,0.11109418
3909,0.074511886
3910,0.14055628
3911,0.30286247
3912,0.07326394
3913,0.074511886
3914,0.07935125
3915,0.11725256
3916,0.19963497
3917,0.06777796
3918,0.10580319
3919,0.07122409
3920,0.2845871
3921,0.31557214
3922,0.68822765
3923,0.16637257
3924,0.14671466
3925,0.044760972
3926,0.11725256
3927,0.10427946
3928,0.07459268
3929,0.044760972
3930,0.11725256
3931,0.23451012
3932,0.2727337
3933,0.14671466
3934,0.24726874
3935,0.10580319
3936,0.41454506
3937,0.24136096
3938,0.16021419
3939,0.2638396
3940,0.2029329
3941,0.17931905
3942,0.14671466
3943,0.2638396
3944,0.044760972
3945,0.16637257
3946,0.044760972
3947,0.09232435
3948,0.2515465
3949,0.2638396
3950,0.076838106
3951,0.57546914
3952,0.17931905
3953,0.21595845
3954,0.17931905
3955,0.20049557
3956,0.14671466
3957,0.2531152
3958,0.22652125
3959,0.10427946
3960,0.14186162
3961,0.086165965
3962,0.16649523
3963,0.10580319
3964,0.044760972
3965,0.08075106
3966,0.6088993
3967,0.066449225
3968,0.14671466
3969,0.11109418
3970,0.09232435
3971,0.16021419
3972,0.14186162
3973,0.044760972
3974,0.05157569
3975,0.044760972
3976,0.17843452
3977,0.044760972
3978,0.2845871
3979,0.14055628
3980,0.10427946
3981,0.04953584
3982,0.07171857
3983,0.079422325
3984,0.14671466
3985,0.09283009
3986,0.13374159
3987,0.31530982
3988,0.17931905
3989,0.257319
3990,0.11725256
3991,0.074511886
3992,0.22081149
3993,0.14502284
3994,0.079422325
3995,0.044760972
3996,0.066449225
3997,0.044760972
3998,0.20049557
3999,0.044760972
4000,0.19433719
4001,0.11725256
4002,0.6653405
4003,0.044760972
4004,0.11725256
4005,0.074511886
4006,0.16151953
4007,0.057734072
4008,0.2638396
4009,0.14055628
4010,0.09283009
4011,0.14671466
4012,0.057734072
4013,0.057734072
4014,0.31557214
4015,0.10427946
4016,0.16151953
4017,0.10580319
4018,0.14502284
4019,0.11725256
4020,0.07519701
4021,0.17931905
4022,0.044760972
4023,0.10660568
4024,0.2845871
4025,0.18864995
4026,0.22081149
4027,0.066449225
4028,0.2241242
4029,0.31557214
4030,0.22692013
4031,0.14671466
4032,0.044760972
4033,0.12536496
4034,0.257319
4035,0.074511886
4036,0.11725256
4037,0.10427946
4038,0.28772712
4039,0.10427946
4040,0.074511886
4041,0.07935125
4042,0.12536496
4043,0.11239952
4044,0.044760972
4045,0.31562108
4046,0.10427946
4047,0.2029329
4048,0.20970383
4049,0.05350876
4050,0.31562108
4051,0.11725256
4052,0.044760972
4053,0.10905433
4054,0.087484986
4055,0.16637257
4056,0.10427946
4057,0.0687986
4058,0.12536496
4059,0.14671466
4060,0.044760972
4061,0.044760972
4062,0.044760972
4063,0.09283009
4064,0.07326394
4065,0.044760972
4066,0.10427946
4067,0.31562108
4068,0.044760972
4069,0.14671466
4070,0.087484986
4071,0.11109418
4072,0.16637257
4073,0.12536496
4074,0.10427946
4075,0.10427946
4076,0.2727337
4077,0.09232435
4078,0.044760972
4079,0.25906476
4080,0.14186162
4081,0.14055628
4082,0.044760972
4083,0.19564253
4084,0.71119654
4085,0.2510644
4086,0.07852039
4087,0.39656132
4088,0.6255545
4089,0.044760972
4090,0.29553288
4091,0.10580319
4092,0.05350876
4093,0.044760972
4094,0.11725256
4095,0.09283009
4096,0.074511886
4097,0.10580319
4098,0.07170567
4099,0.19564253
4100,0.11109418
4101,0.24165216
4102,0.10427946
4103,0.11109418
4104,0.10427946
4105,0.31789836
4106,0.074511886
4107,0.17931905
4108,0.20049557
4109,0.11725256
4110,0.12536496
4111,0.11725256
4112,0.057734072
4113,0.16021419
4114,0.07170567
4115,0.11725256
4116,0.27833247
4117,0.044760972
4118,0.08325967
4119,0.057734072
4120,0.086165965
4121,0.31005204
4122,0.14502284
4123,0.07935125
4124,0.23786435
4125,0.07170567
4126,0.087484986
4127,0.10427946
4128,0.14502284
4129,0.2638396
4130,0.21595845
4131,0.079286754
4132,0.14502284
4133,0.06777796
4134,0.57546914
4135,0.09283009
4136,0.057734072
4137,0.16569057
4138,0.074511886
4139,0.14671466
4140,0.31562108
4141,0.16637257
4142,0.14671466
4143,0.10427946
4144,0.22081149
4145,0.36488402
4146,0.11725256
4147,0.066449225
4148,0.044760972
4149,0.15339947
4150,0.14671466
4151,0.044760972
4152,0.32281455
4153,0.087484986
4154,0.2638396
4155,0.14186162
4156,0.087484986
4157,0.16637257
4158,0.08325967
4159,0.13374159
4160,0.044760972
4161,0.16151953
4162,0.057734072
4163,0.07935125
4164,0.20970383
4165,0.047087193
4166,0.11725256
4167,0.15339947
4168,0.16637257
4169,0.07840663
4170,0.14055628
4171,0.16151953
4172,0.044760972
4173,0.11239952
4174,0.14671466
4175,0.057734072
4176,0.07034397
4177,0.31562108
4178,0.07170567
4179,0.16151953
4180,0.11725256
4181,0.16021419
4182,0.6570788
4183,0.14671466
4184,0.04865572
4185,0.14671466
4186,0.08324599
4187,0.14186162
4188,0.11725256
4189,0.23134375
4190,0.14671466
4191,0.31562108
4192,0.22081149
4193,0.07170567
4194,0.80404097
4195,0.09232435
4196,0.17620006
4197,0.42967653
4198,0.10427946
4199,0.16151953
4200,0.07519701
4201,0.14671466
4202,0.2845871
4203,0.08075106
4204,0.17931905
4205,0.077876955
4206,0.10580319
4207,0.07170567
4208,0.24165216
4209,0.2845871
4210,0.48777708
4211,0.044760972
4212,0.09760496
4213,0.07935125
4214,0.1581186
4215,0.21972308
4216,0.2845871
4217,0.14502284
4218,0.529987
4219,0.11109418
4220,0.22512037
4221,0.47890058
4222,0.044760972
4223,0.081326604
4224,0.084126115
4225,0.2727337
4226,0.6088993
4227,0.16637257
4228,0.10427946
4229,0.2900044
4230,0.31557214
4231,0.044760972
4232,0.22081149
4233,0.14186162
4234,0.079422325
4235,0.14502284
4236,0.15339947
4237,0.044760972
4238,0.044760972
4239,0.13374159
4240,0.05157569
4241,0.04865572
4242,0.044760972
4243,0.18388024
4244,0.45065862
4245,0.31562108
4246,0.07170567
4247,0.22937676
4248,0.07034397
4249,0.25254416
4250,0.08467877
4251,0.10427946
4252,0.07519701
4253,0.09232435
4254,0.074511886
4255,0.16637257
4256,0.064903855
4257,0.268211
4258,0.22081149
4259,0.079422325
4260,0.5564257
4261,0.044760972
4262,0.044760972
4263,0.10580319
4264,0.087484986
4265,0.14502284
4266,0.074511886
4267,0.22692013
4268,0.08325967
4269,0.2515465
4270,0.044760972
4271,0.31789836
4272,0.13374159
4273,0.14064425
4274,0.10427946
4275,0.16569057
4276,0.14186162
4277,0.14671466
4278,0.31557214
4279,0.30047107
4280,0.14671466
4281,0.12388331
4282,0.09232435
4283,0.066449225
4284,0.16045901
4285,0.11109418
4286,0.11725256
4287,0.08075106
4288,0.2515465
4289,0.6653405
4290,0.23972034
4291,0.16637257
4292,0.044760972
4293,0.057734072
4294,0.2638396
4295,0.22503996
4296,0.09515631
4297,0.7491384
4298,0.2831046
4299,0.044760972
4300,0.15339947
4301,0.43770143
4302,0.09515631
4303,0.37042397
4304,0.20049557
4305,0.2146531
4306,0.11725256
4307,0.17931905
4308,0.16151953
4309,0.57546914
4310,0.52226716
4311,0.17931905
4312,0.066449225
4313,0.31329486
4314,0.10580319
4315,0.11725256
4316,0.081326604
4317,0.075600415
4318,0.10427946
4319,0.07935125
4320,0.31557214
4321,0.11725256
4322,0.10905433
4323,0.24726874
4324,0.22081149
4325,0.24165216
4326,0.11239952
4327,0.24726874
4328,0.31329486
4329,0.14055628
4330,0.16637257
4331,0.13374159
4332,0.15361735
4333,0.16151953
4334,0.14671466
4335,0.21567684
4336,0.07935125
4337,0.10427946
4338,0.088067144
4339,0.074511886
4340,0.14502284
4341,0.14671466
4342,0.22081149
4343,0.05157569
4344,0.14671466
4345,0.074511886
4346,0.4262921
4347,0.1674495
4348,0.044760972
4349,0.09964481
4350,0.19564253
4351,0.16637257
4352,0.08325967
4353,0.09232435
4354,0.087484986
4355,0.22576526
4356,0.16637257
4357,0.6653405
4358,0.074511886
4359,0.2241242
4360,0.10427946
4361,0.14671466
4362,0.14876431
4363,0.16637257
4364,0.077876955
4365,0.11725256
4366,0.044760972
4367,0.08075106
4368,0.10427946
4369,0.13007823
4370,0.08467877
4371,0.13374159
4372,0.10427946
4373,0.23129773
4374,0.074511886
4375,0.10580319
4376,0.14671466
4377,0.2638396
4378,0.044760972
4379,0.087484986
4380,0.07170567
4381,0.22512037
4382,0.46881688
4383,0.044760972
4384,0.6653405
4385,0.17931905
4386,0.31789836
4387,0.20049557
4388,0.13374159
4389,0.16637257
4390,0.10427946
4391,0.04953584
4392,0.28022987
4393,0.16637257
4394,0.16637257
4395,0.30286247
4396,0.14671466
4397,0.16637257
4398,0.10427946
4399,0.10580319
4400,0.18864995
4401,0.5370671
4402,0.24726874
4403,0.25254416
4404,0.36488402
4405,0.19564253
4406,0.20970383
4407,0.07170567
4408,0.07170567
4409,0.07840663
4410,0.6088993
4411,0.2727337
4412,0.044760972
4413,0.16151953
4414,0.16021419
4415,0.18409392
4416,0.16637257
4417,0.044760972
4418,0.6255545
4419,0.077876955
4420,0.74033827
4421,0.1581186
4422,0.25906476
4423,0.09232435
4424,0.42903093
4425,0.22081149
4426,0.2638396
4427,0.43380067
4428,0.257319
4429,0.07170567
4430,0.10427946
4431,0.07170567
4432,0.31562108
4433,0.10427946
4434,0.31557214
4435,0.31562108
4436,0.90010977
4437,0.13851646
4438,0.36863682
4439,0.14186162
4440,0.1581186
4441,0.39656132
4442,0.24726874
4443,0.37939006
4444,0.10427946
4445,0.11725256
4446,0.23786435
4447,0.044760972
4448,0.15339947
4449,0.15361735
4450,0.14671466
4451,0.07170567
4452,0.05157569
4453,0.27560145
4454,0.6088993
4455,0.13851646
4456,0.074511886
4457,0.10427946
4458,0.11725256
4459,0.10427946
4460,0.20049557
4461,0.65812325
4462,0.066449225
4463,0.08050382
4464,0.19963497
4465,0.16021419
4466,0.23451012
4467,0.36488402
4468,0.18646216
4469,0.31562108
4470,0.11725256
4471,0.10095015
4472,0.05350876
4473,0.31329486
4474,0.15817434
4475,0.10427946
4476,0.19963497
4477,0.16637257
4478,0.09232435
4479,0.46376908
4480,0.5029086
4481,0.16021419
4482,0.27182847
4483,0.044760972
4484,0.08075106
4485,0.2515465
4486,0.20440984
4487,0.23786435
4488,0.22081149
4489,0.29377875
4490,0.14186162
4491,0.16151953
4492,0.066449225
4493,0.24726874
4494,0.1674495
4495,0.16637257
4496,0.16021419
4497,0.14671466
4498,0.29624364
4499,0.17245516
4500,0.19963497
4501,0.087484986
4502,0.11725256
4503,0.2638396
4504,0.16637257
4505,0.064903855
4506,0.18646216
4507,0.07403189
4508,0.10427946
4509,0.2638396
4510,0.044760972
4511,0.04953584
4512,0.16021419
4513,0.044760972
4514,0.16151953
4515,0.044760972
4516,0.07170567
4517,0.08075106
4518,0.087484986
4519,0.04865572
4520,0.074511886
4521,0.16021419
4522,0.14671466
4523,0.14502284
4524,0.13851646
4525,0.31051728
4526,0.14502284
4527,0.16637257
4528,0.22081149
4529,0.074511886
4530,0.29377875
4531,0.07519701
4532,0.2845871
4533,0.13007823
4534,0.18646216
4535,0.074511886
4536,0.079286754
4537,0.11239952
4538,0.31530982
4539,0.05157569
4540,0.20049557
4541,0.08467877
4542,0.21708146
4543,0.34664705
4544,0.044760972
4545,0.064903855
4546,0.11725256
4547,0.07010418
4548,0.07170567
4549,0.16637257
4550,0.044760972
4551,0.05157569
4552,0.11109418
4553,0.11725256
4554,0.057734072
4555,0.31562108
4556,0.16021419
4557,0.16637257
4558,0.11725256
4559,0.85088575
4560,0.06777796
4561,0.31329486
4562,0.044760972
4563,0.22652125
4564,0.2638396
4565,0.12536496
4566,0.12388331
4567,0.14502284
4568,0.257319
4569,0.17245516
4570,0.14064425
4571,0.31562108
4572,0.16151953
4573,0.14055628
4574,0.32281455
4575,0.07935125
4576,0.15339947
4577,0.10427946
4578,0.17931905
4579,0.19963497
4580,0.05157569
4581,0.6088993
4582,0.044760972
4583,0.2638396
4584,0.11725256
4585,0.39656132
4586,0.16637257
4587,0.2845871
4588,0.04865572
4589,0.22081149
4590,0.04865572
4591,0.31530982
4592,0.07935125
4593,0.257319
4594,0.257319
4595,0.074511886
4596,0.14671466
4597,0.09283009
4598,0.2900044
4599,0.12536496
4600,0.31530982
4601,0.22081149
4602,0.16637257
4603,0.2515465
4604,0.1581186
4605,0.18864995
4606,0.14055628
4607,0.044760972
4608,0.25906476
4609,0.11725256
4610,0.16637257
4611,0.23134375
4612,0.17931905
4613,0.044760972
4614,0.17734611
4615,0.044760972
4616,0.16637257
4617,0.16629678
4618,0.12536496
4619,0.044760972
4620,0.04865572
4621,0.09760496
4622,0.081326604
4623,0.044760972
4624,0.16760212
4625,0.14186162
4626,0.17931905
4627,0.10427946
4628,0.31530982
4629,0.32281455
4630,0.11239952
4631,0.18864995
4632,0.12536496
4633,0.21014446
4634,0.14671466
4635,0.05350876
4636,0.064903855
4637,0.08167747
4638,0.23129773
4639,0.13374159
4640,0.20970383
4641,0.8667141
4642,0.16569057
4643,0.066449225
4644,0.06777796
4645,0.10427946
4646,0.11725256
4647,0.08324599
4648,0.044760972
4649,0.044760972
4650,0.044760972
4651,0.044760972
4652,0.16151953
4653,0.15339947
4654,0.07519701
4655,0.79329646
4656,0.084126115
4657,0.044760972
4658,0.17931905
4659,0.14671466
4660,0.36863682
4661,0.079422325
4662,0.087484986
4663,0.044760972
4664,0.074511886
4665,0.14671466
4666,0.044760972
4667,0.14876431
4668,0.14055628
4669,0.2638396
4670,0.13374159
4671,0.31562108
4672,0.2845871
4673,0.044760972
4674,0.07935125
4675,0.07935125
4676,0.08320016
4677,0.6255545
4678,0.14671466
4679,0.10427946
4680,0.10095015
4681,0.20049557
4682,0.10427946
4683,0.07326394
4684,0.11109418
4685,0.13606781
4686,0.07935125
4687,0.07852039
4688,0.11109418
4689,0.04865572
4690,0.08325967
4691,0.04865572
4692,0.087484986
4693,0.044760972
4694,0.17931905
4695,0.087484986
4696,0.14671466
4697,0.08324599
4698,0.11239952
4699,0.14671466
4700,0.52928936
4701,0.07171857
4702,0.14502284
4703,0.044760972
4704,0.25906476
4705,0.08467877
4706,0.044760972
4707,0.20049557
4708,0.047087193
4709,0.05157569
4710,0.14671466
4711,0.11109418
4712,0.08325967
4713,0.11725256
4714,0.14671466
4715,0.20049557
4716,0.044760972
4717,0.07170567
4718,0.074511886
4719,0.11725256
4720,0.074511886
4721,0.36488402
4722,0.066449225
4723,0.057734072
4724,0.35212153
4725,0.18864995
4726,0.10660568
4727,0.67141056
4728,0.14055628
4729,0.07170567
4730,0.09283009
4731,0.13374159
4732,0.10427946
4733,0.20049557
4734,0.2900044
4735,0.044760972
4736,0.10580319
4737,0.31562108
4738,0.2845871
4739,0.07935125
4740,0.11725256
4741,0.044760972
4742,0.2146531
4743,0.044760972
4744,0.22081149
4745,0.19433719
4746,0.35212153
4747,0.275455
4748,0.044760972
4749,0.14502284
4750,0.05157569
4751,0.24165216
4752,0.11725256
4753,0.14502284
4754,0.18864995
4755,0.14671466
4756,0.15361735
4757,0.04865572
4758,0.6088993
4759,0.21014446
4760,0.11725256
4761,0.074511886
4762,0.044760972
4763,0.14671466
4764,0.10427946
4765,0.076838106
4766,0.07852039
4767,0.07935125
4768,0.09488186
4769,0.044760972
4770,0.2241242
4771,0.21567684
4772,0.044760972
4773,0.07034397
4774,0.27182847
4775,0.15339947
4776,0.10427946
4777,0.07935125
4778,0.07326394
4779,0.16151953
4780,0.23687729
4781,0.057734072
4782,0.30047107
4783,0.31329486
4784,0.5029086
4785,0.18864995
4786,0.31562108
4787,0.15817434
4788,0.087484986
4789,0.20970383
4790,0.2845871
4791,0.044760972
4792,0.057734072
4793,0.24165216
4794,0.19564253
4795,0.07935125
4796,0.10427946
4797,0.257319
4798,0.2029329
4799,0.14671466
4800,0.23687729
4801,0.45618543
4802,0.20049557
4803,0.8130393
4804,0.43380067
4805,0.07935125
4806,0.44205672
4807,0.07840663
4808,0.15339947
4809,0.10660568
4810,0.16151953
4811,0.16637257
4812,0.30286247
4813,0.11239952
4814,0.15572569
4815,0.11725256
4816,0.074511886
4817,0.31329486
4818,0.044760972
4819,0.20049557
4820,0.2845871
4821,0.074511886
4822,0.066449225
4823,0.04953584
4824,0.16021419
4825,0.066449225
4826,0.2845871
4827,0.85088575
4828,0.15339947
4829,0.101040244
4830,0.10427946
4831,0.23134375
4832,0.074511886
4833,0.44893214
4834,0.16637257
4835,0.11725256
4836,0.25254416
4837,0.044760972
4838,0.09232435
4839,0.22081149
4840,0.044760972
4841,0.074511886
4842,0.14502284
4843,0.24165216
4844,0.14186162
4845,0.07170567
4846,0.11109418
4847,0.075600415
4848,0.16045901
4849,0.044760972
